,PRESENCE,X,Y,id,mean
160,0.0,33.26096053849514,-6.423778480117588,1361,1209.0
161,0.0,-0.178031916146205,28.082140718570642,1371,266.0
162,0.0,38.74274774171917,-5.352410068627308,1351,175.0
163,0.0,38.74274774171917,-5.352410068627308,1384,175.0
164,0.0,32.21098664568412,-7.8980166773312614,1372,801.0
165,0.0,35.35217763162091,-0.006006318499139,1330,1937.0
166,0.0,35.35217763162091,-0.006006318499139,1378,1937.0
167,0.0,25.312846816003322,-4.245424564263839,1323,532.0
168,0.0,26.714688699469466,26.153488840529032,1373,341.0
169,0.0,44.999529906131364,6.622956808846059,1313,619.0
170,0.0,44.999529906131364,6.622956808846059,1380,619.0
171,0.0,45.871878757696216,4.4801602016845825,1353,296.0
172,0.0,25.681983462558662,-8.365834980603669,1377,742.0
173,0.0,25.681983462558662,-8.365834980603669,1389,742.0
174,0.0,10.35794634895944,2.942582066447383,1318,628.0
175,0.0,34.89836648650122,3.121181453472563,1315,1390.0
176,0.0,41.39444841917857,3.273220303143653,1317,475.0
177,0.0,36.48773891284613,3.4938758167580564,1350,617.0
178,0.0,4.729764744705992,36.69527777936294,1347,913.0
179,0.0,4.729764744705992,36.69527777936294,1386,913.0
180,0.0,18.39946393625075,-2.45203776704599,1365,321.0
181,0.0,27.555281788061198,-2.913044426933544,1399,711.0
182,0.0,-11.557503621796643,27.94736003863114,1356,190.0
183,0.0,-11.557503621796643,27.94736003863114,1379,190.0
184,0.0,30.759358706463924,-4.371419785294379,1311,1159.0
185,0.0,30.759358706463924,-4.371419785294379,1348,1159.0
186,0.0,37.59529340317357,-10.761985177039415,1354,488.0
187,0.0,30.858851541543316,31.49182095390569,1394,0.0
188,0.0,40.243369165227755,4.590007571330382,1340,1126.0
189,0.0,25.702518348048525,27.366092049962553,1300,184.0
190,0.0,29.01640395682852,-6.53648372384271,1320,1408.0
191,0.0,37.50690102531519,-2.7630184982933184,1332,1254.0
192,0.0,30.14512513702455,-6.822983035439634,1325,767.0
193,0.0,-0.042271762747874995,34.55514945342381,1326,1126.0
194,0.0,2.870509136238844,8.109666165958036,1344,271.0
195,0.0,2.870509136238844,8.109666165958036,1383,271.0
196,0.0,20.40901067731936,0.475938088152493,1316,370.0
197,0.0,20.40901067731936,0.475938088152493,1342,370.0
198,1.0,33.2,14.033333333,37245,436.0
199,1.0,33.2,14.033333333,45414,436.0
200,1.0,33.2,14.033333333,53583,436.0
201,1.0,33.2,14.033333333,61752,436.0
202,0.0,37.98908559788218,-5.731524593446177,1397,524.0
203,0.0,46.067423514136316,8.205219053077492,1358,728.0
204,0.0,29.090619698340173,29.275216382778662,1319,220.0
205,0.0,38.52073055017223,-10.099618520536264,1370,291.0
206,0.0,21.10719598272532,21.681759417853733,1306,571.0
207,0.0,46.7603073239483,4.573594587349668,1368,140.0
208,0.0,38.0591104058114,-6.286088619530218,2581,366.0
209,0.0,38.0591104058114,-6.286088619530218,2596,366.0
210,1.0,37.3666666670001,18.333333333,37401,258.0
211,1.0,37.3666666670001,18.333333333,45570,258.0
212,1.0,37.3666666670001,18.333333333,53739,258.0
213,1.0,37.3666666670001,18.333333333,61908,258.0
214,0.0,38.0160237973042,-4.490886062923916,2536,942.0
215,0.0,17.500835932668835,-6.758319251757723,2591,690.0
216,0.0,18.037160785173565,1.860923927536335,2587,317.0
217,0.0,12.63948965994012,-5.781899643760619,2552,49.0
218,0.0,24.069921578650497,-8.50666425553613,2525,1010.0
219,0.0,24.069921578650497,-8.50666425553613,2575,1010.0
220,0.0,24.069921578650497,-8.50666425553613,2595,1010.0
221,0.0,36.115856685385154,-9.663366478436952,2570,834.0
222,0.0,30.987920610393857,-2.9657568096259137,2586,1442.0
223,0.0,33.06201569082815,-6.93824556294746,2511,1184.0
224,0.0,29.085427601691674,-7.976935027665497,2571,978.0
225,0.0,14.209891378149516,2.5155828689246,2569,549.0
226,0.0,19.12272373661036,-3.4953815333320915,2519,353.0
227,0.0,14.87157260480896,7.986436466293949,2509,909.0
228,0.0,14.87157260480896,7.986436466293949,2563,909.0
229,0.0,25.49853697737669,-5.790396856806675,2505,608.0
230,0.0,31.571394283818,-2.092525894367942,2598,1151.0
231,0.0,25.553178661013227,-5.418738353009411,2542,654.0
232,0.0,34.937371826330995,0.757169988884172,2578,1637.0
233,0.0,3.661221176339938,7.449725396549868,2502,150.0
234,0.0,3.661221176339938,7.449725396549868,2531,150.0
235,0.0,26.33144420708239,-3.3634859666297943,2534,722.0
236,0.0,28.12836172732953,-3.573770608172339,2501,1228.0
237,0.0,28.12836172732953,-3.573770608172339,2521,1228.0
238,0.0,28.12836172732953,-3.573770608172339,2592,1228.0
239,0.0,18.580843345669585,-0.547568447412271,2522,369.0
240,0.0,6.592008931578209,6.072418706195176,2568,30.0
241,0.0,10.009025114309953,7.491134223432474,2510,207.0
242,0.0,8.606631974891664,8.231078735129888,2523,165.0
243,0.0,19.737060807930373,-4.292745603023482,2554,539.0
244,0.0,26.53436044982419,-7.8014269508378975,2526,786.0
245,0.0,10.387095392916617,35.80536966379407,2543,144.0
246,0.0,31.670408003974728,-2.675241115757643,2535,1226.0
247,0.0,14.6799734042099,28.11316593391214,2527,511.0
248,0.0,19.346587779971763,27.11080577593452,2572,242.0
249,0.0,28.066046689718828,-11.529651558877106,2507,1139.0
250,0.0,28.066046689718828,-11.529651558877106,2532,1139.0
251,0.0,44.78246968993391,1.771119378180769,2589,81.0
252,0.0,9.45439703267444,9.138898337430293,2533,410.0
253,0.0,19.40290235350121,-5.7862753129912665,2520,774.0
254,0.0,19.40290235350121,-5.7862753129912665,2550,774.0
255,0.0,48.26053719851729,6.982318329902121,2528,228.0
256,0.0,48.26053719851729,6.982318329902121,2556,228.0
257,0.0,8.86868668035643,6.573766778082195,2594,102.0
258,0.0,13.719323463733327,4.9534867179032425,2558,775.0
259,0.0,23.820140371321745,-10.409164051046645,2579,1199.0
260,0.0,42.63024827952854,0.153828966371153,2547,13.0
261,0.0,31.447896609573466,-1.377143500451712,2516,1157.0
262,0.0,31.447896609573466,-1.377143500451712,2537,1157.0
263,0.0,31.447896609573466,-1.377143500451712,2557,1157.0
264,0.0,17.234772760921288,27.17091262945777,2541,893.0
265,0.0,37.93784015550521,-2.707807842046211,2539,1587.0
266,0.0,37.93784015550521,-2.707807842046211,2564,1587.0
267,0.0,33.983511067047864,-4.0907277189048115,2585,1062.0
268,1.0,30.6000000000001,24.666666667000108,37314,46.0
269,1.0,30.6000000000001,24.666666667000108,45483,46.0
270,1.0,30.6000000000001,24.666666667000108,53652,46.0
271,1.0,30.6000000000001,24.666666667000108,61821,46.0
272,0.0,30.734945634645662,-6.355062523287545,2512,1075.0
273,0.0,35.01871358304698,-10.78887782325559,2588,1136.0
274,0.0,36.43238289294139,-3.814950652402246,2560,1471.0
275,0.0,36.43238289294139,-3.814950652402246,2562,1471.0
276,0.0,36.43238289294139,-3.814950652402246,2584,1471.0
277,0.0,24.126973646839275,-9.957271357308423,2545,1084.0
278,0.0,27.594283170920644,-9.875728396499241,2506,1201.0
279,0.0,15.799425394810136,28.494374794496864,2538,532.0
280,1.0,39.333333333,15.7333333330001,37592,48.0
281,1.0,39.333333333,15.7333333330001,45761,48.0
282,1.0,39.333333333,15.7333333330001,53930,48.0
283,1.0,39.333333333,15.7333333330001,62099,48.0
284,0.0,30.223330649251828,-4.398320844783812,2524,1380.0
285,0.0,17.780448138585715,-0.6944314686436179,2503,301.0
286,0.0,17.58787311458019,-5.8836917208180175,2573,540.0
287,0.0,38.12453761194873,-8.48373131956858,2559,413.0
288,0.0,37.68927663099269,-7.011968115137112,2583,972.0
289,0.0,16.278867604707557,31.170139618109356,2593,21.0
290,0.0,17.019339923628312,-3.1776646670282345,2530,330.0
291,0.0,17.019339923628312,-3.1776646670282345,2577,330.0
292,0.0,36.21808659685368,-7.2230590009266935,2580,766.0
293,0.0,7.042280352069452,5.4489232266071665,2590,71.0
294,0.0,37.293695902495905,-3.839019524936493,2548,1045.0
295,0.0,22.75667730311673,-4.685349942489099,2546,543.0
296,0.0,13.426376366371672,5.483728168655372,2515,713.0
297,0.0,13.426376366371672,5.483728168655372,2517,713.0
298,0.0,39.66456810246078,0.6534313774009399,2561,176.0
299,0.0,35.24400015188507,-2.646826501047503,2504,1788.0
300,0.0,35.24400015188507,-2.646826501047503,2514,1788.0
301,0.0,16.908604369444358,-2.449319374843959,2513,345.0
302,0.0,18.793105456801385,-7.736535370988778,2549,1126.0
303,0.0,18.793105456801385,-7.736535370988778,2597,1126.0
304,0.0,34.701598959589155,2.4405975131217748,2576,1431.0
305,0.0,20.40415190487868,-6.317504402271222,2582,533.0
306,0.0,32.268344395876,-6.808267359924611,2565,1161.0
307,0.0,14.855307035295038,28.213234139957123,2553,468.0
308,0.0,14.855307035295038,28.213234139957123,2555,468.0
309,0.0,14.855307035295038,28.213234139957123,2566,468.0
310,0.0,19.132281798368087,28.556017173150693,2540,161.0
311,0.0,19.132281798368087,28.556017173150693,2567,161.0
312,0.0,32.81743472899956,-2.9147389271404394,2544,1134.0
313,0.0,21.754663006493587,31.72592612327015,2574,149.0
314,0.0,10.079433698554752,4.974377013709193,2599,454.0
315,0.0,27.05829609603728,-3.886815101222192,2529,725.0
316,0.0,19.02898639248836,-0.141928644197137,2500,330.0
317,0.0,19.02898639248836,-0.141928644197137,2518,330.0
318,0.0,16.130404599991493,-4.068961462247751,2551,602.0
319,0.0,17.630422341741983,28.03446069168625,2508,447.0
320,0.0,18.048133335468048,-0.463933618775105,3753,315.0
321,1.0,-10.033333333,27.333333333000002,38386,530.0
322,1.0,-10.033333333,27.333333333000002,46555,530.0
323,1.0,-10.033333333,27.333333333000002,54724,530.0
324,1.0,-10.033333333,27.333333333000002,62893,530.0
325,1.0,-11.0833333329999,24.2,38627,218.0
326,1.0,-11.0833333329999,24.2,46796,218.0
327,1.0,-11.0833333329999,24.2,54965,218.0
328,1.0,-11.0833333329999,24.2,63134,218.0
329,1.0,-13.1,22.016666667,38499,303.0
330,1.0,-13.1,22.016666667,46668,303.0
331,1.0,-13.1,22.016666667,54837,303.0
332,1.0,-13.1,22.016666667,63006,303.0
333,0.0,26.049570178641964,2.2165964011187844,3754,627.0
334,0.0,32.56714597238518,-3.915336199562244,3795,1195.0
335,1.0,-14.966666667,21.6,37987,176.0
336,1.0,-14.966666667,21.6,46156,176.0
337,1.0,-14.966666667,21.6,54325,176.0
338,1.0,-14.966666667,21.6,62494,176.0
339,1.0,-11.0666666669999,24.95,38681,297.0
340,1.0,-11.0666666669999,24.95,46850,297.0
341,1.0,-11.0666666669999,24.95,55019,297.0
342,1.0,-11.0666666669999,24.95,63188,297.0
343,0.0,30.725785468993703,-8.290769270745686,3720,767.0
344,0.0,34.0937306608881,-7.041227368174051,3777,1245.0
345,0.0,33.815390777546696,-6.890195932499513,3708,1312.0
346,0.0,18.546358275280653,0.5371613656232089,3701,327.0
347,0.0,18.546358275280653,0.5371613656232089,3779,327.0
348,0.0,18.546358275280653,0.5371613656232089,3796,327.0
349,0.0,37.42423691388815,-6.692536909366543,3723,391.0
350,0.0,37.42423691388815,-6.692536909366543,3776,391.0
351,0.0,28.2369672195415,-3.377203979236157,3789,1104.0
352,0.0,22.87507914470017,-1.6158974750928607,3707,412.0
353,0.0,26.77354674768576,-3.0816592128550027,3702,533.0
354,0.0,21.611187589373845,-3.324332017427002,3750,486.0
355,0.0,31.971573906574825,-5.275791043388732,3736,1079.0
356,0.0,42.11882179555752,1.329523761253393,3790,80.0
357,0.0,22.710759743093444,-2.140204312260403,3738,428.0
358,0.0,31.882066638656077,-2.841451232782044,3729,1157.0
359,0.0,31.882066638656077,-2.841451232782044,3755,1157.0
360,0.0,17.726252904367996,-2.733409983603883,3787,292.0
361,0.0,23.630647339138264,-1.630822539009397,3788,451.0
362,0.0,34.13082681944157,-0.33977064968003695,3769,1134.0
363,0.0,38.95864811671629,-3.5966036316285246,3763,395.0
364,1.0,-9.533333332999971,25.9833333330001,38928,406.0
365,1.0,-9.533333332999971,25.9833333330001,47097,406.0
366,1.0,-9.533333332999971,25.9833333330001,55266,406.0
367,1.0,-9.533333332999971,25.9833333330001,63435,406.0
368,1.0,-12.8333333329999,22.6,38707,270.0
369,1.0,-12.8333333329999,22.6,46876,270.0
370,1.0,-12.8333333329999,22.6,55045,270.0
371,1.0,-12.8333333329999,22.6,63214,270.0
372,0.0,32.32582650328095,-1.071836472934647,3748,1134.0
373,1.0,6.07000000000005,33.108055556000096,37999,76.0
374,1.0,6.07000000000005,33.108055556000096,46168,76.0
375,1.0,6.07000000000005,33.108055556000096,54337,76.0
376,1.0,6.07000000000005,33.108055556000096,62506,76.0
377,0.0,26.27819539221489,-5.801552542628663,3786,639.0
378,0.0,24.528345811035603,-1.297379762280904,3735,485.0
379,0.0,23.456449193836466,-10.641475184160065,3797,1080.0
380,0.0,26.210996518552193,-1.6790741850476942,3715,551.0
381,0.0,20.36675262270557,-3.7406657352239514,3721,412.0
382,0.0,23.749743900043956,1.522677439678152,3731,412.0
383,0.0,27.37226165691505,-6.151454001237574,3774,607.0
384,0.0,27.37226165691505,-6.151454001237574,3781,607.0
385,0.0,27.13251341208909,-4.187179354997646,3716,655.0
386,0.0,26.42376121513808,-6.753859541921692,3752,634.0
387,0.0,26.42376121513808,-6.753859541921692,3784,634.0
388,0.0,38.221795704015356,-4.379213957412449,3726,539.0
389,0.0,38.221795704015356,-4.379213957412449,3747,539.0
390,1.0,-12.966666667,22.916666667000108,37638,285.0
391,1.0,-12.966666667,22.916666667000108,45807,285.0
392,1.0,-12.966666667,22.916666667000108,53976,285.0
393,1.0,-12.966666667,22.916666667000108,62145,285.0
394,0.0,25.420875020794337,-6.851728572727835,3793,916.0
395,1.0,-11.1,25.15,38634,326.0
396,1.0,-11.1,25.15,46803,326.0
397,1.0,-11.1,25.15,54972,326.0
398,1.0,-11.1,25.15,63141,326.0
399,1.0,-8.06499999999994,27.716944444,38263,388.0
400,1.0,-8.06499999999994,27.716944444,46432,388.0
401,1.0,-8.06499999999994,27.716944444,54601,388.0
402,1.0,-8.06499999999994,27.716944444,62770,388.0
403,1.0,-11.891666667,24.4,38706,224.0
404,1.0,-11.891666667,24.4,46875,224.0
405,1.0,-11.891666667,24.4,55044,224.0
406,1.0,-11.891666667,24.4,63213,224.0
407,0.0,28.690718412068314,-2.5230736543206813,3757,2453.0
408,0.0,15.438913821326535,-4.762851145499454,3761,374.0
409,0.0,20.6988408838422,-4.277428900480583,3733,378.0
410,0.0,19.64755272158687,-6.851627458820693,3759,904.0
411,0.0,27.049277178346983,-3.574037781811489,3728,654.0
412,0.0,20.84699754696343,-5.751222348053076,3765,519.0
413,0.0,18.95379540732151,-6.77155823099404,3742,959.0
414,0.0,18.95379540732151,-6.77155823099404,3766,959.0
415,0.0,30.184366590167798,-4.014119832147822,3751,1164.0
416,0.0,44.13268862186554,2.646912042889067,3792,163.0
417,1.0,-12.5666666669999,22.766666667,38628,324.0
418,1.0,-12.5666666669999,22.766666667,46797,324.0
419,1.0,-12.5666666669999,22.766666667,54966,324.0
420,1.0,-12.5666666669999,22.766666667,63135,324.0
421,0.0,18.375010580445316,-5.839416314572384,3711,842.0
422,0.0,18.375010580445316,-5.839416314572384,3714,842.0
423,0.0,18.375010580445316,-5.839416314572384,3745,842.0
424,0.0,18.375010580445316,-5.839416314572384,3783,842.0
425,0.0,18.375010580445316,-5.839416314572384,3798,842.0
426,1.0,-12.371944444,25.151111111,37988,486.0
427,1.0,-12.371944444,25.151111111,46157,486.0
428,1.0,-12.371944444,25.151111111,54326,486.0
429,1.0,-12.371944444,25.151111111,62495,486.0
430,0.0,19.215853571853703,-6.962692897104376,3700,878.0
431,0.0,19.215853571853703,-6.962692897104376,3713,878.0
432,0.0,19.215853571853703,-6.962692897104376,3740,878.0
433,0.0,23.84357629272999,-6.257048520795434,3712,537.0
434,0.0,32.790449574932516,0.9320707490288259,3705,1048.0
435,1.0,-8.028333332999981,27.671388889000106,39312,368.0
436,1.0,-8.028333332999981,27.671388889000106,47481,368.0
437,1.0,-8.028333332999981,27.671388889000106,55650,368.0
438,1.0,-8.028333332999981,27.671388889000106,63819,368.0
439,0.0,27.94338014866155,-2.1479714426318783,3724,1189.0
440,1.0,-8.15194444399998,27.73166666700011,38255,440.0
441,1.0,-8.15194444399998,27.73166666700011,46424,440.0
442,1.0,-8.15194444399998,27.73166666700011,54593,440.0
443,1.0,-8.15194444399998,27.73166666700011,62762,440.0
444,1.0,-11.166666667000001,24.216666667,39145,207.0
445,1.0,-11.166666667000001,24.216666667,47314,207.0
446,1.0,-11.166666667000001,24.216666667,55483,207.0
447,1.0,-11.166666667000001,24.216666667,63652,207.0
448,1.0,-4.16666666699996,29.7500000000001,38258,530.0
449,1.0,-4.16666666699996,29.7500000000001,46427,530.0
450,1.0,-4.16666666699996,29.7500000000001,54596,530.0
451,1.0,-4.16666666699996,29.7500000000001,62765,530.0
452,0.0,32.05332981780384,-1.091140049828185,3725,1134.0
453,0.0,32.05332981780384,-1.091140049828185,3730,1134.0
454,0.0,32.05332981780384,-1.091140049828185,3780,1134.0
455,1.0,-9.01666666699998,27.416666667000108,38103,463.0
456,1.0,-9.01666666699998,27.416666667000108,46272,463.0
457,1.0,-9.01666666699998,27.416666667000108,54441,463.0
458,1.0,-9.01666666699998,27.416666667000108,62610,463.0
459,1.0,-13.1,22.683333333000107,38708,293.0
460,1.0,-13.1,22.683333333000107,46877,293.0
461,1.0,-13.1,22.683333333000107,55046,293.0
462,1.0,-13.1,22.683333333000107,63215,293.0
463,0.0,35.55288687650031,-10.482059446263412,3749,981.0
464,0.0,35.55288687650031,-10.482059446263412,3762,981.0
465,1.0,-11.5833333329999,24.15,38572,230.0
466,1.0,-11.5833333329999,24.15,46741,230.0
467,1.0,-11.5833333329999,24.15,54910,230.0
468,1.0,-11.5833333329999,24.15,63079,230.0
469,0.0,33.860256589969964,-3.359273463691277,3710,1217.0
470,1.0,-11.616666666999901,25.083333333000002,38656,328.0
471,1.0,-11.616666666999901,25.083333333000002,46825,328.0
472,1.0,-11.616666666999901,25.083333333000002,54994,328.0
473,1.0,-11.616666666999901,25.083333333000002,63163,328.0
474,1.0,-6.616666666999952,28.7,38259,549.0
475,1.0,-6.616666666999952,28.7,46428,549.0
476,1.0,-6.616666666999952,28.7,54597,549.0
477,1.0,-6.616666666999952,28.7,62766,549.0
478,0.0,23.954499257686628,-3.0211912995772785,3758,568.0
479,1.0,-10.8099999999999,28.01,37985,342.0
480,1.0,-10.8099999999999,28.01,46154,342.0
