,Month,PRESENCE,X,Y,Year,evap,heatnet,humid,id,latheat,prep,pressure,radtemp,runoff,soilheat,soilmoi_10cm,soilmoi_1m,soilmoi_2m,soilmoi_40cm,soiltemp_10cm,soiltemp_1m,soiltemp_2m,soiltemp_40cm,surfacetemp,windspeed
28552,1,0.0,25.190431416237512,24.80414054798773,2005,-3.886731292368495e-08,37.347164154052734,0.0036965764593333006,24083,-0.097207173705101,0.0,95294.828125,285.4311828613281,1.1187409505730718e-11,-1.0128453969955444,0.140858456492424,0.07999994605779648,0.07999994605779648,0.07999994605779648,285.50054931640625,287.8572082519531,291.02886962890625,285.8514404296875,284.85369873046875,6.1947407722473145
28553,1,0.0,37.675569483926175,-4.761030164699328,2005,2.596524973341729e-05,98.04347229003906,0.012743550352752207,24042,64.9390869140625,1.773608528310433e-05,91770.875,299.1054382324219,4.378707672003657e-07,1.2528022527694702,0.21818383038043976,0.1684436947107315,0.35408568382263184,0.24875228106975555,298.949462890625,297.9205322265625,297.0959777832031,298.35919189453125,297.132080078125,4.629842281341553
28554,1,0.0,37.675569483926175,-4.761030164699328,2005,2.596524973341729e-05,98.04347229003906,0.012743550352752207,24074,64.9390869140625,1.773608528310433e-05,91770.875,299.1054382324219,4.378707672003657e-07,1.2528022527694702,0.21818383038043976,0.1684436947107315,0.35408568382263184,0.24875228106975555,298.949462890625,297.9205322265625,297.0959777832031,298.35919189453125,297.132080078125,4.629842281341553
28555,1,0.0,45.39992711814474,2.141630358441033,2005,6.142385323055567e-06,126.14398226530656,0.014141508900807075,24099,15.36210559196623,0.0,100427.05823863637,300.7687528708236,0.0,0.1803333285768984,0.15598219038233924,0.15032135321217566,0.3156154229942518,0.18144053915743769,300.75185240492993,300.63183859120244,300.55530352083593,300.686912446154,298.79403577962887,8.636893894361412
28556,1,0.0,-5.446798583683172,18.103030704026306,2005,1.8804163914865055e-07,12.323457717895508,0.002589180367067456,24012,0.4702921211719513,0.0,98010.2578125,290.8593444824219,0.0,-5.127845764160156,0.1501084268093109,0.3119374215602875,0.3116217851638794,0.31184470653533936,291.1923522949219,294.4431457519531,296.84912109375,292.5460205078125,290.6985168457031,8.026098251342772
28557,1,0.0,-5.446798583683172,18.103030704026306,2005,1.8804163914865055e-07,12.323457717895508,0.002589180367067456,24068,0.4702921211719513,0.0,98010.2578125,290.8593444824219,0.0,-5.127845764160156,0.1501084268093109,0.3119374215602875,0.3116217851638794,0.31184470653533936,291.1923522949219,294.4431457519531,296.84912109375,292.5460205078125,290.6985168457031,8.026098251342772
28558,1,0.0,20.516290700620026,-5.8495845966646085,2005,4.388114393805154e-05,32.748470306396484,0.016405649483203888,24081,109.74674224853516,4.630665353033692e-05,95107.90625,298.47076416015625,3.958513389079599e-06,0.2328995615243912,0.4169383943080902,0.4297489821910858,0.4530031979084015,0.4205401241779328,298.4270935058594,298.442138671875,298.4122314453125,298.42584228515625,298.25567626953125,1.8465211391448972
28559,1,0.0,18.991971109824632,-3.722513497034686,2005,5.022966797696426e-05,9.035876274108887,0.016363972797989845,24080,125.62440490722656,3.6465015000430874e-05,97046.7265625,298.26043701171875,2.041106199612841e-06,0.03803688660264015,0.4056620597839356,0.4141320586204529,0.4276857078075409,0.4083171784877777,298.2513427734375,298.3155822753906,298.368408203125,298.2774963378906,299.3878479003906,1.9717471599578855
28560,1,0.0,22.56398887187397,-4.133931582390213,2005,4.656795863411389e-05,25.944246292114254,0.016888346523046494,24044,116.46646881103516,4.6961598854977644e-05,95315.5078125,297.4798278808594,2.2162628283695085e-06,0.34063294529914856,0.38496193289756775,0.3796229660511017,0.3694117963314056,0.3842841386795044,297.41845703125,297.315673828125,297.3287353515625,297.32177734375,297.8691711425781,1.497497320175171
28561,1,0.0,22.56398887187397,-4.133931582390213,2005,4.656795863411389e-05,25.944246292114254,0.016888346523046494,24062,116.46646881103516,4.6961598854977644e-05,95315.5078125,297.4798278808594,2.2162628283695085e-06,0.34063294529914856,0.38496193289756775,0.3796229660511017,0.3694117963314056,0.3842841386795044,297.41845703125,297.315673828125,297.3287353515625,297.32177734375,297.8691711425781,1.497497320175171
28562,1,0.0,30.486712019122706,0.216393473765635,2005,2.5948920665541667e-05,65.44354248046875,0.01129139494150877,24033,64.89824676513672,1.7006159396260045e-05,86992.828125,295.402587890625,2.498714479770569e-07,1.1994820833206177,0.24969540536403656,0.23545147478580475,0.15479348599910736,0.2414191961288452,295.1667175292969,293.8446960449219,293.3208923339844,294.2903747558594,295.6923522949219,3.149329423904419
28563,1,0.0,30.486712019122706,0.216393473765635,2005,2.5948920665541667e-05,65.44354248046875,0.01129139494150877,24098,64.89824676513672,1.7006159396260045e-05,86992.828125,295.402587890625,2.498714479770569e-07,1.1994820833206177,0.24969540536403656,0.23545147478580475,0.15479348599910736,0.2414191961288452,295.1667175292969,293.8446960449219,293.3208923339844,294.2903747558594,295.6923522949219,3.149329423904419
28564,1,0.0,27.730143666956412,-12.03272184883248,2005,4.5062108256388456e-05,7.70222806930542,0.014453751966357231,24027,112.70032501220705,0.00012786740262527021,87751.25,293.6826171875,2.4026665414567105e-05,-1.0083904266357422,0.4279554486274719,0.4376426339149475,0.4590167999267578,0.43055790662765503,293.8677673339844,295.00946044921875,295.2767028808594,294.6802978515625,294.0924377441406,3.1668004989624023
28565,1,0.0,36.81591445130832,0.906896025205947,2005,1.7477432265877724e-05,102.07698059082031,0.008680764585733414,24055,43.71105575561523,9.909519576467574e-06,81472.8671875,292.5290222167969,1.7031574373049807e-07,0.6520890593528748,0.2022764086723328,0.28214842081069946,0.2410859614610672,0.2816288769245148,292.4534606933594,291.8548583984375,291.50640869140625,292.1376953125,290.7405700683594,6.202839374542236
28566,1,0.0,36.81591445130832,0.906896025205947,2005,1.7477432265877724e-05,102.07698059082031,0.008680764585733414,24089,43.71105575561523,9.909519576467574e-06,81472.8671875,292.5290222167969,1.7031574373049807e-07,0.6520890593528748,0.2022764086723328,0.28214842081069946,0.2410859614610672,0.2816288769245148,292.4534606933594,291.8548583984375,291.50640869140625,292.1376953125,290.7405700683594,6.202839374542236
28567,1,0.0,25.034053774283127,-8.626478695253633,2005,4.966904452885501e-05,10.983272552490234,0.013873759657144548,24045,124.22228240966795,7.004709914326668e-05,88969.875,294.443359375,6.884012691443787e-06,-0.22561053931713104,0.4241088926792145,0.4385524988174439,0.4666343629360199,0.4280655384063721,294.48504638671875,295.0634765625,295.2561950683594,294.8642883300781,294.9775390625,3.411555767059326
28568,1,0.0,25.034053774283127,-8.626478695253633,2005,4.966904452885501e-05,10.983272552490234,0.013873759657144548,24056,124.22228240966795,7.004709914326668e-05,88969.875,294.443359375,6.884012691443787e-06,-0.22561053931713104,0.4241088926792145,0.4385524988174439,0.4666343629360199,0.4280655384063721,294.48504638671875,295.0634765625,295.2561950683594,294.8642883300781,294.9775390625,3.411555767059326
28569,1,0.0,22.750104653226906,29.350839821365284,2005,6.587347343156581e-06,-7.662155628204347,0.004961099941283464,24017,16.474956512451172,6.447264695452759e-06,100683.015625,284.5513000488281,2.409827004612453e-07,-3.470238208770752,0.24747633934021,0.3029008507728577,0.304246187210083,0.3009622097015381,284.72607421875,286.9659729003906,289.21441650390625,285.4365234375,285.1020202636719,6.940889358520508
28570,1,0.0,34.86856139564384,2.936397862920078,2005,3.5158852824679343e-06,109.8263931274414,0.008163532242178917,24059,8.793229103088379,2.492680096111144e-06,86346.3203125,298.1289367675781,6.323518420003892e-08,1.0343191623687744,0.18527738749980927,0.2759052515029907,0.2927118539810181,0.2854152023792267,298.0555419921875,297.35772705078125,296.7279357910156,297.76513671875,296.1054992675781,6.138558387756348
28571,1,0.0,19.69036240642581,1.3375236318053179,2005,4.866101880907081e-05,16.428661346435547,0.015928531065583233,24052,121.7011947631836,1.1590521353355145e-05,97003.7265625,298.8310546875,4.1500962311147305e-07,0.9000468850135803,0.3962169289588928,0.4102987051010132,0.4283426105976105,0.4008128941059113,298.7063293457031,298.09381103515625,297.897705078125,298.2852783203125,299.5324401855469,2.221787929534912
28572,1,0.0,37.079929750788935,-7.981488205759207,2005,4.938488564221189e-05,37.7284049987793,0.01694528944790363,24006,123.51160430908205,7.337966235354544e-05,97936.5703125,299.2432556152344,3.870928139804164e-06,-0.5319603085517883,0.3348218500614166,0.2940616011619568,0.3738160729408264,0.3278777301311493,299.32720947265625,299.83587646484375,299.9498291015625,299.6726989746094,298.77264404296875,2.7148404121398926
28573,1,0.0,17.7623595666453,25.34748814629546,2005,-4.6726174929290216e-08,23.09338760375977,0.003775522578507662,24078,-0.1168622076511383,0.0,97581.328125,285.43634033203125,1.910779000302565e-11,-2.0843427181243896,0.14241379499435425,0.07999994605779648,0.07999994605779648,0.08107661455869675,285.5771179199219,288.4612731933594,291.8621826171875,286.1448669433594,285.23480224609375,6.582217216491699
28574,1,0.0,37.84136757259991,-1.465745004128324,2005,2.489208600309212e-05,104.89835357666016,0.010471617802977562,24060,62.25511169433594,4.2097840378119145e-06,89773.4453125,298.2817077636719,6.029239330018754e-08,1.0825517177581787,0.1823466271162033,0.1951834112405777,0.3455977439880371,0.1983982175588608,298.0539855957031,296.738525390625,296.2187805175781,297.1776123046875,296.45166015625,4.4903435707092285
28575,1,0.0,37.84136757259991,-1.465745004128324,2005,2.489208600309212e-05,104.89835357666016,0.010471617802977562,24097,62.25511169433594,4.2097840378119145e-06,89773.4453125,298.2817077636719,6.029239330018754e-08,1.0825517177581787,0.1823466271162033,0.1951834112405777,0.3455977439880371,0.1983982175588608,298.0539855957031,296.738525390625,296.2187805175781,297.1776123046875,296.45166015625,4.4903435707092285
28576,1,0.0,27.27696059470529,-6.086645999592997,2005,5.0072852900484584e-05,13.97634506225586,0.015243960544466972,24037,125.23220825195312,7.01371900504455e-05,94516.125,297.2831726074219,7.147049473132937e-06,-0.4265891909599304,0.4120494723320007,0.4198132157325745,0.4354468882083893,0.4141823351383209,297.3634033203125,297.9998779296875,298.1591796875,297.8192138671875,297.9575500488281,2.7930924892425537
28577,1,0.0,20.336476289944912,-2.51380268259817,2005,4.7798377636354417e-05,20.225431442260746,0.017131095752120018,24035,119.5437469482422,3.925815326510929e-05,96667.7578125,297.9660949707031,4.374664058559574e-06,0.3704338967800141,0.4159747362136841,0.4285193383693695,0.4504193663597107,0.4196189343929291,297.9057922363281,297.6855163574219,297.6353759765625,297.74420166015625,298.5206298828125,1.45795738697052
28578,1,0.0,20.336476289944912,-2.51380268259817,2005,4.7798377636354417e-05,20.225431442260746,0.017131095752120018,24053,119.5437469482422,3.925815326510929e-05,96667.7578125,297.9660949707031,4.374664058559574e-06,0.3704338967800141,0.4159747362136841,0.4285193383693695,0.4504193663597107,0.4196189343929291,297.9057922363281,297.6855163574219,297.6353759765625,297.74420166015625,298.5206298828125,1.45795738697052
28579,1,0.0,-5.851734009067523,12.389958653458752,2005,4.444180376594886e-06,55.31098556518555,0.0033481197897344828,24070,11.114895820617676,0.0,97255.1640625,298.3940734863281,0.0,-1.667589545249939,0.14785465598106384,0.26893773674964905,0.3570252060890198,0.2514585256576538,298.5527648925781,299.85943603515625,300.57354736328125,299.1958312988281,297.4978332519531,6.8268470764160165
28580,1,0.0,21.705561041156567,-2.2947764695974104,2005,4.6453784307232127e-05,19.05590057373047,0.016967004165053368,24020,116.18091583251952,4.645901208277792e-05,95585.2890625,297.34136962890625,7.036958322714781e-06,0.4828533828258514,0.4176282584667206,0.430682510137558,0.4534737467765808,0.42139872908592224,297.2654113769531,297.0032958984375,296.9468994140625,297.06829833984375,297.8480529785156,1.4902944564819336
28581,1,0.0,26.409178089446588,22.603896011822357,2005,-2.0802755074100787e-09,17.312616348266598,0.0034901041071861982,24005,-0.005202769301831722,0.0,94985.203125,285.001220703125,2.1533304111164003e-13,-0.9802178144454956,0.13912679255008698,0.07999994605779648,0.07999994605779648,0.07999994605779648,285.0683288574219,287.7188720703125,291.0718994140625,285.4766845703125,285.3747253417969,5.914226531982423
28582,1,0.0,29.22762228765437,2.9459124586336154,2005,3.956339787691832e-05,43.1941032409668,0.009770511649549007,24066,98.94805145263672,6.031134034856224e-06,90475.2109375,297.8667297363281,5.998203533863489e-08,1.943909168243408,0.26049086451530457,0.3301362097263336,0.3375813663005829,0.32098034024238586,297.5688171386719,296.0763244628906,295.5478210449219,296.5592956542969,298.5075378417969,3.131436824798584
28583,1,0.0,11.420915575043994,24.44418731996475,2005,1.4094553080212788e-07,27.30046844482422,0.0029412982985377307,24004,0.35250476002693176,0.0,90590.25,281.481689453125,5.512148463365785e-12,-3.165780782699585,0.1540059745311737,0.07999994605779648,0.07999994605779648,0.0918826088309288,281.6839904785156,285.278076171875,289.47198486328125,282.5006408691406,281.14215087890625,7.011597156524657
28584,1,0.0,46.82996977769183,8.641879866551022,2005,1.1216600341867888e-06,93.3547134399414,0.008672689087688923,24013,2.805271625518799,0.0,92279.4375,296.9576110839844,4.721525548870764e-15,0.06608320772647858,0.15681645274162292,0.27706968784332275,0.2905606031417847,0.2822490930557251,296.953125,297.125732421875,297.5091857910156,296.95965576171875,294.8751525878906,5.672229766845702
28585,1,0.0,46.82996977769183,8.641879866551022,2005,1.1216600341867888e-06,93.3547134399414,0.008672689087688923,24064,2.805271625518799,0.0,92279.4375,296.9576110839844,4.721525548870764e-15,0.06608320772647858,0.15681645274162292,0.27706968784332275,0.2905606031417847,0.2822490930557251,296.953125,297.125732421875,297.5091857910156,296.95965576171875,294.8751525878906,5.672229766845702
28586,1,0.0,46.82996977769183,8.641879866551022,2005,1.1216600341867888e-06,93.3547134399414,0.008672689087688923,24091,2.805271625518799,0.0,92279.4375,296.9576110839844,4.721525548870764e-15,0.06608320772647858,0.15681645274162292,0.27706968784332275,0.2905606031417847,0.2822490930557251,296.953125,297.125732421875,297.5091857910156,296.95965576171875,294.8751525878906,5.672229766845702
28587,1,0.0,32.88048666644001,-3.4222346357230466,2005,3.880470831063576e-05,42.31744384765625,0.012946012429893015,24009,97.0505828857422,4.336835263529792e-05,88476.046875,295.4392395019531,2.106675992763485e-06,-0.4259805977344513,0.3051791787147522,0.2651483118534088,0.33581382036209106,0.30624568462371826,295.49200439453125,295.806640625,295.907958984375,295.6862487792969,295.4075927734375,3.3154897689819336
28588,1,0.0,20.401042764234504,0.7966553952113259,2005,4.597763108904474e-05,18.59577751159668,0.016726832836866382,24028,114.99005889892578,1.5334293493651785e-05,96658.5703125,298.22149658203125,8.47154922212212e-07,0.6831893920898438,0.406186580657959,0.4197380542755127,0.44036421179771423,0.4102986752986908,298.1251525878906,297.69281005859375,297.5368347167969,297.8290710449219,298.6729431152344,2.0802812576293945
28589,1,0.0,25.960363267340256,30.862748541255986,2005,1.1912855370610487e-05,-11.412769317626953,0.005266995634883642,24029,29.79405212402344,9.449850949749816e-06,99239.5,284.71282958984375,3.09267448983519e-07,-3.048405885696411,0.2916617691516876,0.3112367689609528,0.3116553723812103,0.3135700821876526,284.8486633300781,286.7427673339844,288.7974853515625,285.3751220703125,285.19464111328125,7.858351707458496
28590,1,0.0,25.960363267340256,30.862748541255986,2005,1.1912855370610487e-05,-11.412769317626953,0.005266995634883642,24041,29.79405212402344,9.449850949749816e-06,99239.5,284.71282958984375,3.09267448983519e-07,-3.048405885696411,0.2916617691516876,0.3112367689609528,0.3116553723812103,0.3135700821876526,284.8486633300781,286.7427673339844,288.7974853515625,285.3751220703125,285.19464111328125,7.858351707458496
28591,1,0.0,26.08928174038285,-3.65181386740784,2005,4.3748059397330514e-05,20.217273712158203,0.01699140667915344,24087,109.41390228271484,7.171364268288016e-05,95369.734375,297.10528564453125,4.459518095245585e-06,0.047945525497198105,0.3904435336589813,0.37947359681129456,0.361829936504364,0.3881193697452545,297.09552001953125,297.1527404785156,297.16162109375,297.1328430175781,297.4618225097656,1.64056134223938
28592,1,0.0,17.902085006021508,28.46371382328619,2005,2.6164218525082106e-06,16.62466049194336,0.004479359369724989,24008,6.543670654296875,3.314092737127794e-06,99226.6484375,284.64227294921875,3.033349571524013e-08,-2.9427101612091064,0.20086996257305145,0.16406063735485074,0.07999994605779648,0.2003500461578369,284.8094177246094,286.7892150878906,288.83648681640625,285.43597412109375,284.5372314453125,6.626870632171631
28593,1,0.0,17.902085006021508,28.46371382328619,2005,2.6164218525082106e-06,16.62466049194336,0.004479359369724989,24065,6.543670654296875,3.314092737127794e-06,99226.6484375,284.64227294921875,3.033349571524013e-08,-2.9427101612091064,0.20086996257305145,0.16406063735485074,0.07999994605779648,0.2003500461578369,284.8094177246094,286.7892150878906,288.83648681640625,285.43597412109375,284.5372314453125,6.626870632171631
28594,1,0.0,49.48150194102457,10.437179879864187,2005,1.5632735994586255e-07,92.7625961303711,0.011298456229269505,24016,0.3909748196601868,0.0,95981.5,297.0810241699219,2.104360019572482e-10,-0.8114034533500671,0.16589997708797455,0.2948075830936432,0.29512354731559753,0.2946728467941284,297.1327209472656,297.7861633300781,298.5160827636719,297.3429870605469,294.24053955078125,4.992422103881836
28595,1,0.0,38.24738622156126,-2.158259584292471,2005,2.1043197193648666e-05,116.01832580566406,0.01152521464973688,24054,52.62903594970703,0.0,93736.5703125,300.9707946777344,1.973606824842711e-13,1.5607988834381104,0.19125890731811526,0.16853073239326474,0.3511253893375397,0.1894514113664627,300.65887451171875,299.1214294433594,298.4843444824219,299.6205139160156,298.6731872558594,4.113251209259033
28596,1,0.0,26.158069690795433,-9.824108281754937,2005,4.354898919700645e-05,11.947480201721193,0.012702171690762043,24079,108.91603088378906,6.915201083756982e-05,84803.96875,291.7536926269531,5.508743925020099e-06,-0.7239123582839966,0.4213559925556183,0.4329136312007904,0.4555150270462036,0.4245063364505768,291.8905029296875,292.7751770019531,292.9998474121094,292.5163879394531,292.3051452636719,3.869966983795166
28597,1,0.0,19.011203064401954,-0.9585439074406781,2005,5.0534814363345504e-05,15.37039279937744,0.016644082963466644,24048,126.3875732421875,3.0623887141700834e-05,96846.3515625,298.29266357421875,2.415950575596071e-06,0.6983437538146973,0.4103366732597351,0.42315474152565,0.44393834471702576,0.414156585931778,298.1912536621094,297.7249755859375,297.5972595214844,297.86077880859375,298.9339294433594,1.9438947439193728
28598,1,0.0,26.363592348686065,27.27815685883989,2005,1.5272351561179676e-07,6.828127861022949,0.004374837037175894,24001,0.38196149468421936,0.0,99629.40625,285.4533996582031,1.6574169120486815e-11,-0.7462314963340759,0.1577443927526474,0.07999994605779648,0.07999994605779648,0.08884579688310623,285.4999694824219,287.3068542480469,290.3569030761719,285.7539978027344,285.723388671875,6.53371524810791
28599,1,0.0,17.918350465990336,23.853239085741855,2005,-1.829662643615393e-08,26.059345245361328,0.0036803805269300938,24086,-0.04575986787676811,0.0,96462.953125,285.5856018066406,7.770693810638107e-12,-2.3086061477661133,0.141666442155838,0.07999994605779648,0.07999994605779648,0.08002414554357529,285.7418518066406,288.9483337402344,292.4943542480469,286.3711242675781,285.2320861816406,6.6898436546325675
28600,1,0.0,26.19579799687028,22.59217446944977,2005,-3.260041347985521e-09,19.36374855041504,0.00338073936291039,24018,-0.008153365924954414,0.0,93590.59375,284.45306396484375,7.005764783400703e-13,-0.9773784279823304,0.13935011625289914,0.07999994605779648,0.07999994605779648,0.07999994605779648,284.5198974609375,287.1702880859375,290.5470275878906,284.9198303222656,284.6544189453125,6.013679027557372
28601,1,0.0,22.97647342350801,31.664474120386306,2005,1.4802127225266306e-05,-14.412151336669922,0.005295914597809315,24011,37.02012252807617,1.8631351849762726e-05,99801.953125,283.8223876953125,8.829608759697294e-07,-4.229019165039063,0.31999075412750244,0.33380118012428284,0.3312789499759674,0.33601245284080505,284.00665283203125,286.4178466796875,288.7119445800781,284.751708984375,284.5093994140625,6.9383416175842285
28602,1,0.0,22.97647342350801,31.664474120386306,2005,1.4802127225266306e-05,-14.412151336669922,0.005295914597809315,24092,37.02012252807617,1.8631351849762726e-05,99801.953125,283.8223876953125,8.829608759697294e-07,-4.229019165039063,0.31999075412750244,0.33380118012428284,0.3312789499759674,0.33601245284080505,284.00665283203125,286.4178466796875,288.7119445800781,284.751708984375,284.5093994140625,6.9383416175842285
28603,1,0.0,-3.105679780930593,19.299430725672156,2005,3.3296117862846586e-07,8.592222213745117,0.0026013911701738834,24090,0.8327359557151794,0.0,98602.7578125,290.5942687988281,0.0,-5.2673869132995605,0.15446685254573822,0.3055664002895355,0.3062778413295746,0.3052378296852112,290.9299621582031,294.2649841308594,296.76751708984375,292.2843933105469,290.6053466796875,7.740241050720215
28604,1,0.0,44.264928567275426,4.824148854800583,2005,1.4446989098360061e-06,117.9345474243164,0.009983791038393974,24084,3.613191843032837,2.890568282509776e-07,95840.5234375,300.3243713378906,9.70683977641329e-10,0.8089512586593628,0.15521784126758575,0.2981754243373871,0.30334413051605225,0.297898143529892,300.26776123046875,300.0154724121094,300.09332275390625,300.0914306640625,297.7536926269531,7.4306983947753915
28605,1,0.0,28.68360214134377,-12.771159045296109,2005,4.566967982100323e-05,6.703709602355957,0.014196673408150671,24023,114.2198715209961,0.00010500736971152945,87362.390625,293.5530700683594,1.9874738427461125e-05,-0.8202351331710815,0.4270911514759064,0.4391558170318604,0.4644090235233307,0.4303179681301117,293.7044677734375,294.6776123046875,294.9078369140625,294.3912353515625,293.9049072265625,3.789636611938477
28606,1,0.0,25.90300527076577,-6.380964268855384,2005,4.692589573096484e-05,22.07929229736328,0.01465760823339224,24073,117.36167907714844,5.872641850146465e-05,92101.5078125,296.2709655761719,5.88679768043221e-06,0.053717199712991714,0.4220676422119141,0.4362412989139557,0.4635005295276642,0.4259498119354248,296.2597961425781,296.44635009765625,296.5272521972656,296.37677001953125,296.55194091796875,2.8716259002685547
28607,1,0.0,26.973958106298504,0.644486210321279,2005,4.820453614229336e-05,25.71960830688477,0.015520790591835976,24014,120.55953979492188,2.7857127861352644e-05,93352.4609375,296.36614990234375,1.134195258600812e-06,0.3016010522842407,0.39810001850128174,0.4061185419559479,0.4186880588531494,0.40056312084198,296.3141174316406,296.0447082519531,295.9246520996094,296.134033203125,296.73944091796875,1.8558554649353027
28608,1,0.0,26.973958106298504,0.644486210321279,2005,4.820453614229336e-05,25.71960830688477,0.015520790591835976,24043,120.55953979492188,2.7857127861352644e-05,93352.4609375,296.36614990234375,1.134195258600812e-06,0.3016010522842407,0.39810001850128174,0.4061185419559479,0.4186880588531494,0.40056312084198,296.3141174316406,296.0447082519531,295.9246520996094,296.134033203125,296.73944091796875,1.8558554649353027
